date,avg_cpu_usage,avg_memory_usage,total_cpu_capacity,total_memory_capacity,avg_scheduling_class,avg_priority,sin_time_of_day,cos_time_of_day
2019-05-23 12:40:00,0.6419223934472842,0.5602953919198812,7077.10302734375,4378.97802734375,1.0024227740763174,141.89884918231374,-0.20346709454314968,-0.9790817848566936
2019-05-23 12:45:00,0.6440051527968054,0.5671222524923969,7077.10302734375,4378.97802734375,1.0441464096116233,143.52165409332216,-0.2236869406315863,-0.9746610449745496
2019-05-23 12:50:00,0.6344137373615458,0.5704081377686743,7099.9265239228525,4395.8201246769895,0.975849731663685,156.8387000596303,-0.24671309273248992,-0.9690885665791181
2019-05-23 12:55:00,0.6426818927808339,0.5892241384458576,7099.9265239228525,4395.8201246769895,1.1863447755563934,150.38551490003775,-0.26566782783067655,-0.9640646271156981
2019-05-23 13:00:00,0.6636230445564445,0.5821103058997987,7077.552734375,4379.478271484375,1.3712720632988435,142.00243457090687,-0.28869211972133757,-0.9574219863836431
2019-05-23 13:05:00,0.650534060668505,0.5819034031557423,7078.51171875,4379.978271484375,1.2718658892128283,149.4757045675413,-0.30784724460353774,-0.951435796041966
2019-05-23 13:10:00,0.6479832990440606,0.6063152929850464,7078.77099609375,4380.14501953125,1.1574204449450856,153.73500422416222,-0.32908734791658567,-0.9442994850370449
2019-05-23 13:15:00,0.6370070905690255,0.5952057509671126,7099.9265239228525,4395.8201246769895,1.1102875778238952,148.12096056922618,-0.3504593984378301,-0.9365779252398565
2019-05-23 13:20:00,0.6009752625194077,0.5942873829553028,7099.9265239228525,4395.8201246769895,1.100944081336238,154.48257080610028,-0.3702881251316979,-0.9289169523625092
2019-05-23 13:25:00,0.603222759461703,0.5823622685363211,7099.9265239228525,4395.8201246769895,1.1663862010938162,156.30879259570884,-0.3912194020389892,-0.9202974407593753
2019-05-23 13:30:00,0.5901116155649306,0.5758456909708094,7077.77099609375,4379.64501953125,1.097832454598711,152.3671157976957,-0.4095983072905269,-0.9122659846035778
2019-05-23 13:35:00,0.6214130404376786,0.5845068354668954,7078.72998046875,4380.14501953125,1.0444958104594046,152.48540884137535,-0.4297212296596676,-0.9029616075890399
2019-05-23 13:40:00,0.6338129222196587,0.594963006009548,7099.9265239228525,4395.8201246769895,0.9969304229195088,152.32980900409277,-0.4498140320933192,-0.8931222405314686
2019-05-23 13:45:00,0.6218312442705584,0.6008186860684251,7099.9265239228525,4395.8201246769895,1.0778273206323468,155.8317794892582,-0.4692841544514528,-0.8830472141288851
